suhu,kelembaban,kelembaban_tanah,intensitas_cahaya,label
1.24,74.5,77.27,16.52,0
55.48,89.37,24.25,28.79,1
89.68,69.56,81.39,34.99,0
64.85,21,43.9,76.83,1
73.35,45.55,77.19,41.63,0
64.94,32.82,18.18,1.62,1
80.52,72.97,77.08,94.53,0
94.24,42.42,60.81,96.91,1
10.05,21.29,49.02,44.49,0
49.05,73.65,12.56,90.9,1
51.23,8.16,56.16,67.32,0
64.04,56.48,14.92,14.45,1
41.46,17.06,73.38,28.12,0
23.17,18.04,24.92,37.55,1
27.51,55.79,31.1,72.58,0
8,88.93,29.66,68.23,1
24.75,77.02,67.76,51.38,0
97.9,30.46,74.81,75.07,1
48.81,81.45,94.16,26.99,0
56.38,9.21,65.14,99.3,1
20.23,28.35,37.44,14.76,0
81.69,90.8,13.79,20.54,1
61.04,97.07,55.9,83.98,0
71.75,90.02,27.05,6.24,1
94.91,87.22,47.05,6.48,0
25.19,38.61,11.78,26.65,1
82.37,73.82,38.49,46.49,0
45.13,98.61,25.85,44.48,1
19.29,41.41,84.32,55.05,0
41.78,44.72,58.49,93.7,1
36.19,84.58,83.19,15.21,0
13.31,45.33,12.25,20.62,1
67.41,49.46,43.6,22.94,0
26.42,47.89,28.8,65.58,1
10.43,70.42,63.29,38.44,0
65.9,58.25,0.42,72.81,1
40.84,17.57,58.88,10.08,0
90.6,4.86,20.22,80.45,1
75.37,80.9,67.46,73.97,0
17.56,29.28,7.37,95.67,1
28.22,65.54,89.85,69.2,0
60.72,24.52,79.01,85.05,1
70.59,9.15,74.97,41.92,0
38.49,58.42,23.26,97.76,1
27.48,28.04,64.39,30.69,0
68.06,42.43,4.36,47.91,1
57.33,38.73,99.3,36.62,0
5.03,0.72,13.04,0.26,1
11.78,5.95,82.7,17.06,0
52.13,85.13,3.81,44.29,1
3.23,61.14,98.68,40.52,0
0.58,24.94,21.91,54.46,1
77.3,51.1,69.56,66.28,0
97.53,37.66,0.21,87.32,1
59.54,28.3,50.9,65.17,0
81.27,23.12,20.12,31.17,1
97.69,88.36,91.06,1.6,0
7.29,97.28,6.7,20.92,1
87.12,45.01,52.21,15.04,0
53.2,37.36,52.3,79.77,1
9.7,76,68.31,21.49,0
49.63,59.25,4.94,61.32,1
79.47,66.57,37,74.18,0
1.9,57.04,28.19,70.78,1
61.32,73.4,41.8,41.8,0
83.39,79.79,18.34,64.23,1
3.9,19.32,65.01,56.46,0
22.75,52.52,21.79,30.88,1
2.83,18.43,83.77,71.24,0
19.53,24.92,29.35,39.49,1
80.89,57.62,53.22,40.6,0
36.11,7.2,26.95,36.64,1
78.27,85.92,99.87,10.77,0
95.22,82.85,2.07,82.62,1
61.3,89.69,98.4,11.15,0
95.33,46.82,25.16,52.91,1
23.8,87.1,40.35,97.1,0
52.2,32.17,20.3,39.96,1
25.81,25.26,58.45,56.56,0
77.25,4.39,30.71,91.44,1
54.93,63.42,67.15,61.23,0
45.85,65.02,4.17,37.21,1
99.88,37.56,45.26,18.17,0
74.19,27.3,0.21,45.32,1
34.79,18.99,39.47,15.2,0
27.22,16.94,12.72,67.74,1
32.82,7.71,40.97,4.43,0
72.55,14.39,14.99,42.57,1
14.18,51.33,89.63,54.13,0
58.29,74.94,2.29,41.68,1
4.15,57.21,48.22,52.66,0
76.13,4.45,33.12,89.47,1
13.25,87.56,70.3,10.35,0
99.79,24.37,38.54,76.22,1
53.23,43.4,72.35,5.6,0
76.2,58.68,2.54,51.24,1
13.23,10.64,37.98,13.31,0
71.5,27.06,99.61,90.14,1
20.97,85.78,89.24,9.8,0
31.43,82.89,25.67,86.09,1
65,55.38,48.47,92.26,0
93.18,16.94,52.85,99.48,1
99.18,12.68,82.51,17.87,0
30.79,29.73,6.57,5.55,1
83.04,76.69,30.91,69.48,0
74.37,29.31,85.46,79.2,1
80.76,85.43,44.25,85.82,0
20.01,77.36,23.39,80.74,1
18.01,88.82,85.54,0.75,0
79.48,42.98,56.53,73.11,1
81.41,14.34,31.34,28.62,0
37.65,64.76,10.16,45.02,1
98.52,41.4,94.86,67.59,0
66.34,26.9,28.24,62.95,1
75.74,96.81,54.17,54.61,0
70.4,5.29,72.2,87.5,1
86.29,6.15,58.74,33.12,0
25.43,62.53,1.51,87.56,1
14.22,85.96,74.34,25.95,0
64.78,60.28,28.93,68.7,1
48.43,70.38,55.07,68.37,0
11.36,83.11,18.09,69.46,1
81.11,85.12,66.07,75.97,0
14.46,25.29,14.05,99.07,1
92.34,99.23,41.53,52.71,0
29.69,52.61,27.74,60.61,1
38.26,66.73,49.19,44.59,0
93.61,81.63,22,88.47,1
23.93,76.81,56.01,45.86,0
19.11,29.05,25.53,59.39,1
3.43,1.8,55.45,90.5,0
4.44,14.73,22.56,49.88,1
29.35,82.19,68.54,90.72,0
50.58,43.65,6.91,70.76,1
20.48,75.75,72.87,41.52,0
66.95,8.1,73.23,72.69,1
30.13,77.56,36.37,34.2,0
46.46,32.4,65.14,83.7,1
57.82,75.2,54.93,92.49,0
43.3,68.99,28.04,50.28,1
11.95,50.48,84.68,90.74,0
71.91,81.28,14.56,75.19,1
91.65,67.62,67.95,51.08,0
52.28,90.55,22.68,77.62,1
51.69,1.54,84.88,21.63,0
38.93,31.34,78.84,97.91,1
72.98,6.81,87.6,28.77,0
65.16,7.65,74.42,84.59,1
67.13,23.33,39.18,68.34,0
49.93,17.56,10.62,93.08,1
16.15,42.55,40.66,68.48,0
46,28.1,6.23,51.52,1
92.11,76.5,39.15,49.9,0
76.78,45.05,12.74,48.13,1
47.23,99.58,51.09,78.96,0
90.69,93.57,9.5,43.3,1
67.16,39.2,96.95,40.95,0
11.81,30.44,20.01,0.45,1
45.76,3.94,89.76,9.22,0
53.58,13.88,23.63,45.61,1
28.78,22.72,48.92,0.43,0
46.42,62,1.01,20.3,1
88.85,31.23,68.83,23.83,0
83.27,21.9,54.24,98.51,1
37.05,64.48,87.75,17.39,0
8.73,30.78,29.92,90.35,1
36.12,31.6,43.83,13.2,0
9.17,54.64,19.08,17.12,1
10.07,69.17,33.49,6.78,0
79.45,41.06,0.53,27.24,1
90.45,75.97,99.17,77.5,0
36.2,29.26,25.56,37.24,1
78.26,93.05,94.92,87.51,0
12.04,38.43,21.18,3.99,1
63.3,65.91,98.57,48.77,0
27.22,29.6,12.38,92.51,1
60.89,45.02,72.27,0.24,0
78.28,39.57,71.22,82.6,1
26.68,75.63,47.56,82.39,0
46.08,11.2,75.62,73.11,1
16.46,88.98,79.66,49.76,0
37.86,75.1,9.18,1.69,1
6.06,77.58,97.35,73.28,0
1.4,24.41,3.11,77.76,1
72.87,17.45,96.46,64.31,0
33.79,32.93,26.13,48.45,1
51.8,69.56,86.8,76.86,0
45.12,23.17,71.01,70.71,1
10.79,1.6,52.56,49.72,0
71.83,87.97,24.51,44.63,1
99.24,35.72,32.8,28.39,0
29.77,36.48,2.49,41.02,1
85.96,22.15,99.55,11.38,0
72.99,75.8,7.9,64.71,1
93.16,73.12,66.98,35.78,0
71.7,0.68,70.19,86.06,1
72.22,84.97,41.77,69.48,0
5.26,54.73,20.2,44.66,1
85.63,94,83.35,94.51,0
80.5,31.33,89.66,98.51,1
5.61,54.12,32.93,52.54,0
53.09,3.38,2.13,25.61,1
72.31,34.23,98.71,67.69,0
54.6,27.32,77.27,73.1,1
95.01,83.78,97.04,79.41,0
91.66,25.1,18.7,55.59,1
82.86,29.29,62.4,3.83,0
76.22,25.79,65.51,70.45,1
23.42,60.5,72.66,28.08,0
21.12,13.92,19.3,89.26,1
34.06,2.26,83.36,51.62,0
1.68,81.2,27.82,84.49,1
49.31,59.43,55.28,64.84,0
71.09,80.05,10.23,24.33,1
55.68,17.2,96.96,30.94,0
36.49,45.58,55.33,73.31,1
86.65,73.74,99.85,13.15,0
98.09,68.94,11.64,11.06,1
42.39,69.79,56.47,93.6,0
64.59,10.39,30.06,21.34,1
47.38,73.59,51.75,16.22,0
88.28,97.53,10.91,62.89,1
2.26,68.52,51.7,85.45,0
22.31,31.9,13.5,69.8,1
10.58,25.69,44.65,8.58,0
87.9,44.07,14.83,18.98,1
57.6,71.78,96.3,68.38,0
37.88,89.22,12.3,1.69,1
60.96,63.59,50.9,19.65,0
30.36,32.73,3.01,61.11,1
40.54,26.01,93.3,2.55,0
47.16,35.37,62.14,75.58,1
80.17,81.11,32.85,28.62,0
5.36,36.1,28.89,52.63,1
31.71,51.05,46.2,8.1,0
0.76,63.55,22.55,10.8,1
1.09,50.92,86.78,49.12,0
30.88,3.85,13.64,54.76,1
26.87,23.48,46.5,22.58,0
6.77,86.37,22.13,97.37,1
29.3,40.68,96.44,32.93,0
24.83,83.46,9.66,81.08,1
37.66,53.95,83.62,7.49,0
14.54,37.81,27.01,35.6,1
79.39,91.8,84.62,82.3,0
28.97,1.69,16.41,78.58,1
50.67,28.37,78.37,62.11,0
91.6,82.31,9.69,11.65,1
85.64,91,43.05,10.38,0
52.56,17.89,16.05,21.72,1
36.31,6.26,57.34,25.31,0
27.26,42.52,21.42,59.64,1
55.1,48.65,44.63,37.42,0
0.27,70.95,6.8,40.17,1
5.28,50.09,48.69,79.84,0
1.52,96.73,9.51,84.07,1
57.83,51.54,94.96,74.16,0
19.47,36.49,28.27,98.84,1
20.9,61.98,99.78,94,0
38.37,58.48,21.81,38.15,1
13.34,84.79,55.2,65.83,0
28.45,35.71,12.54,62.03,1
69.81,42.05,61.89,2.19,0
23.65,28.61,14.58,2.8,1
99.89,92.2,88.18,58.36,0
6.92,35.4,3.93,6.3,1
88.4,17.55,54.53,39.38,0
74.6,33.81,17.66,51.14,1
12.57,46.67,88.98,41.79,0
73.33,52.29,25.76,84.21,1
34.19,3.79,43.27,30.43,0
49.58,49.95,93.25,88.65,1
74.28,63.26,46.63,91.57,0
94.15,2.52,4.24,85.34,1
80.06,2.4,94.82,25.29,0
78.01,89.46,6.44,35.04,1
59.84,60.62,90.79,99.61,0
77.52,27.79,22.54,94.9,1
9.87,92.83,55.52,88.36,0
91.95,1.6,68.71,87.77,1
24.91,27.05,56.08,2.79,0
49.56,50.25,28.76,7.72,1
2.31,92.06,84.79,80.49,0
80.57,59.55,9.48,48.47,1
92.03,19.27,63.96,62.09,0
58.47,58.19,10.53,19.53,1
17.07,9.91,54.11,58.45,0
81.08,16.83,0.11,91.66,1
98.93,75.26,56.08,63.91,0
60.02,48.61,27.88,8.12,1
44.21,5.76,36.43,2.29,0
50.79,6.84,14.05,69.63,1
55.34,12.58,53.4,36.97,0
70.49,34.52,12.44,80.73,1
59.08,66.02,48.54,85.3,0
42.18,47.82,48.4,94.5,1
13.5,37.07,54.05,63.02,0
42.95,84.07,1.26,63.95,1
16.98,61.1,96.31,89.58,0
72.67,23.45,84.99,86.42,1
79.06,93.46,72.5,45.07,0
86.39,85.03,22.46,53.87,1
46.24,48.6,51.87,7.45,0
99.02,18.86,38.93,87.54,1
62.89,38.82,83.35,63.13,0
30.9,57.62,22.81,55.72,1
65.72,62.5,72.54,12.85,0
84.51,12.78,98.94,82.22,1
81.74,75.52,32.74,5.4,0
57.89,81.53,19.07,56.64,1
80.77,57.58,70.58,64.78,0
1.58,63.84,7.35,84.32,1
56.49,99.71,44.22,95.22,0
89.7,83.6,18.61,28.76,1
52.39,94.62,76.04,44.58,0
69.74,13.42,78.87,77.75,1
49.44,10.91,73.18,10.99,0
83.55,35.05,27.02,35.86,1
73.28,58.21,35.8,28.99,0
57.19,95.71,16.2,62.97,1
87.86,69.21,74.94,14.07,0
1.61,86.5,21.23,67.92,1
59.5,79.95,61.33,64.29,0
63.1,41.55,17.41,53.04,1
49.32,22.88,66.82,65.57,0
79.86,32.08,73.78,72.87,1
92.58,66.19,36.5,8.57,0
14.35,12.3,25.19,6.6,1
15.06,18.63,63.75,54.06,0
72.11,27.49,34.9,98,1
92.74,64.37,32.36,85.73,0
6.04,33.56,2.24,26.7,1
10.76,74.23,50.97,73.36,0
77.03,15.05,16.63,54.57,1
75.48,26.83,36.38,63.44,0
39.95,45.26,96.59,99.54,1
39.55,86.2,44.37,50.45,0
74.52,37.47,38.44,80.82,1
71.12,77.5,98.94,99.83,0
26.34,46.1,1,48.34,1
75.55,9.43,82.73,30.69,0
86.41,9.51,53.59,82.93,1
47.5,20.05,85.3,34.14,0
63.74,47.83,23.97,9.22,1
3.79,76.82,87.86,8.84,0
85.05,21.42,38.25,72.68,1
58.4,35.81,59.68,27.8,0
86.02,85.13,9.63,3.77,1
57.75,61.25,82.56,47.07,0
64.49,46.67,27.9,35.85,1
70.83,67.78,45.09,7.19,0
65.69,49.37,45.16,89.02,1
10.12,62.61,65.49,10.68,0
61.05,12.49,28.42,92.09,1
71.2,71.52,35.36,34.09,0
50.56,25.05,22.26,34.79,1
46.32,56.81,70.29,11.64,0
43.71,11.86,23.04,91.71,1
10.8,61.42,30.79,53.2,0
24.5,24.14,18.73,50.76,1
3.4,35.09,91.16,79.71,0
44.38,86.71,25.43,43.06,1
53.36,85.33,68.72,51.69,0
86.67,92.31,13.99,62.88,1
8.11,91.42,74.6,38.01,0
76.9,11.63,12.21,19.73,1
77.84,87.87,73.26,65.77,0
71.38,7.79,29.94,5.96,1
71.58,74.24,40.9,21.26,0
67.99,29.19,26,56.8,1
45.73,96.34,78,92.84,0
74.71,3.5,16.43,87.23,1
79.73,34.46,32.78,35.9,0
62.95,21.06,15.83,55.32,1
30.51,88.36,92.79,6.44,0
30.28,63.64,19.18,33.59,1
25.74,14.45,82.29,90.05,0
2.87,2.75,14.22,96.07,1
63.74,94.64,85.09,31.64,0
1.81,61.2,5.64,64.09,1
99.66,77.44,60.68,7.41,0
65.9,94.47,26.99,58.04,1
29.18,84.13,83.68,68.41,0
22.73,29.87,0.21,64.04,1
92.64,70.14,97.48,89.98,0
58.32,18.57,14.57,41.1,1
61.31,24.35,54.18,20.29,0
42.13,83.7,19.39,49.64,1
47.12,75.1,70.77,8.2,0
52.9,92.83,25.27,37.88,1
37.45,43.44,51.84,42.47,0
95.13,12.84,15.88,40.39,1
97.42,54.47,78.84,59.97,0
43.5,40.04,57.77,78.2,1
96.59,11.67,68.89,23.84,0
89.36,3.83,44.08,72.06,1
8.56,87.89,30.91,6.69,0
65.52,79.4,7.19,95.67,1
3.73,36.03,58.25,12,0
11.92,31.05,14.98,10.5,1
62.91,40.06,57.2,7.77,0
67.71,45.88,9.08,23.25,1
83.3,53.63,66.74,7.49,0
60.78,5.83,55.47,85.82,1
87.53,81.39,57.66,73.47,0
22.03,16.37,12.15,63.96,1
53.03,67.11,98.03,41.43,0
84.47,77.97,16.5,49.86,1
9.41,84.66,57.63,21.12,0
59.71,48.83,25.51,77.98,1
97.98,56.01,87.11,54.35,0
33.8,95.96,28.1,66.58,1
69.63,12.69,92.75,60.14,0
21.75,52.62,10.87,15.92,1
11.18,44.4,67.73,96.51,0
88.99,52.89,21.56,87.04,1
58.54,45.71,48.92,52.38,0
40.55,17.18,3.68,73.46,1
44.95,25.51,95.96,63.7,0
2.39,13.94,1.93,12.45,1
0.33,96.71,56.68,92.32,0
3.75,22.68,0.97,84.96,1
96.16,44.75,61.14,64.18,0
3.22,43.71,24.34,18.21,1
5.58,97.72,88.69,72.1,0
7.02,94.45,8.17,39.36,1
48.57,71.81,53.92,65.75,0
66.01,73.51,27.85,11.11,1
46.06,1.33,78.06,33.54,0
23.98,56.35,23.86,61.24,1
62.35,68,93.92,64.4,0
37.58,47.45,2.18,52.87,1
99.31,40.35,40.87,65.72,0
42.02,10.31,29.55,35.89,1
97.35,6.33,55.77,29.85,0
36.68,95.43,12.96,51.14,1
99.89,37.35,95.25,69.52,0
46.46,40.17,0.11,65.33,1
21.58,9.54,37.19,78.32,0
35.87,35.73,97.93,95.51,1
75.42,77.49,59.61,2.43,0
78.08,72.13,16.79,90.18,1
68.13,57.36,43.86,73.76,0
51.41,75.05,21.19,26.49,1
85.21,19.51,75.39,68.71,0
59.39,7.76,2.84,31.01,1
7.64,81.14,68.72,62.58,0
28.8,17.66,26.5,49.51,1
16.88,24.19,84.07,52.97,0
21.59,1.98,22.45,6.02,1
25.45,32.27,48.25,28.73,0
78.89,44.95,13.07,36.11,1
2.45,51.94,46.21,83.96,0
7.09,78.47,24.59,18.97,1
17.25,24.39,50.24,17.59,0
83.01,29.96,36.7,74.35,1
78.5,70.85,64.28,75.5,0
63.95,24.1,46.13,71.41,1
83.24,57.57,46.99,81.44,0
81.9,1.63,7.93,73.53,1
9.47,66.59,32.9,24.07,0
56.67,37.54,45.04,81.4,1
25.06,17.87,92.27,85.37,0
16.39,42.7,23.35,29.94,1
92.15,70.24,65.25,53.92,0
1.29,86.41,20.29,86.06,1
47.56,50.89,66.97,65.85,0
97.47,33.44,58.9,86.33,1
30.3,19.42,71.39,56.9,0
93.03,70.23,25.67,82.88,1
5.79,94.24,54,98.57,0
77.96,99.77,23.38,41.11,1
7.02,73.87,44.91,42.95,0
91.18,79.63,21.85,32.69,1
70.92,52.13,72.23,75.1,0
10.65,31.92,13.88,80.76,1
63.55,98.21,69.33,6.17,0
9.48,53.86,5.48,55.84,1
6.88,4.35,92.48,42.45,0
77.42,11.92,24.51,52.12,1
68.11,9.75,37.14,51.29,0
42.85,4.88,15.41,41.32,1
32.28,45.84,69.76,4.44,0
98.44,95.58,28.05,38.03,1
63.75,19.4,86.56,38.35,0
36.65,65.55,18.1,35.41,1
6.37,91.6,47.27,75.66,0
78.92,28.98,87.12,93.76,1
52.11,84.72,61.2,71.92,0
75.18,27.26,56.25,97.59,1
70.26,61.51,75.05,50.28,0
92.91,37.24,9.5,97.88,1
44.42,72.15,56.95,40.73,0
59.31,98.83,0.55,36.75,1
81.95,50.26,79.93,73.69,0
99.05,10.57,25.12,11.5,1
50.75,12.43,53.3,46.65,0
72.68,39.4,2.76,16.02,1
3.5,10.42,36,87.58,0
28.43,89.05,13.05,4.56,1
13.3,77.74,58.52,3.39,0
22.56,51.56,19.39,25.38,1
13.58,90.81,51.33,19.05,0
53.9,30.24,2.44,21.16,1
79.11,91.51,63.99,48.41,0
95.22,55.93,23.88,73.84,1
38.05,6.3,39.84,31.34,0
40.68,55.87,20.01,22.54,1
45.16,61.48,59.03,80.19,0
13.1,23.22,23.25,53.64,1
84.39,92.24,46.46,74.57,0
33.44,27.27,80.48,75,1
0.58,72.34,86.31,47.08,0
51.27,24.46,53.24,79.85,1
0.29,40.62,97.53,68.95,0
57.12,38.04,62.78,77.01,1
16.98,15.4,93.89,20.41,0
63.43,54.52,25.37,5.65,1
39.58,82.06,81.41,51.54,0
79.67,82,3.77,44.15,1
40.28,8.71,56.16,68.99,0
47.78,39.51,45.73,89.85,1
71.74,76.21,80.53,41.44,0
66.3,24.33,3.36,94.5,1
49.75,43.39,36.6,4.64,0
73.97,54.84,2.75,32.2,1
65.3,75.56,44.26,26.91,0
96.61,3.47,66.18,96.8,1
14.43,77.92,82.37,30.87,0
45.88,14.59,14.3,41.6,1
84.38,56.08,40.61,87.89,0
45.97,22.11,13.91,77.55,1
32.39,50.93,40.26,57.29,0
71.97,22.38,66.34,91.49,1
64.4,54.67,43.47,25.68,0
5.97,27.51,12.38,99.68,1
79.88,4.42,30.77,41.82,0
78.85,2.32,2.72,59.67,1
38.07,50.38,98.7,30.57,0
47.32,43.61,17.8,57.15,1
83.71,63.77,74.33,17.26,0
90.74,49.75,5.53,62.47,1
31.98,19.74,64.97,31.33,0
99.37,15,24.8,89.23,1
0.24,56.02,86.9,18.53,0
48.04,11.77,22.55,9.28,1
33.36,57.3,71.35,30.76,0
31.49,83.57,8.8,76.67,1
97,64.12,65.71,57.35,0
70.13,66.49,23.7,9.75,1
99.75,11.12,30.33,8.32,0
84.31,87.42,1.3,17.3,1
83.67,70.05,64.44,59.15,0
77.63,85.13,9.34,62.72,1
85.1,4.58,45.02,31.82,0
6.79,19.98,11.7,82.96,1
64.75,47.03,41.85,10.57,0
16.98,69.25,6.62,31.59,1
25.54,72.74,58.48,20.54,0
6.74,16.51,6.44,49.29,1
28.94,76.62,39.56,78.96,0
83.86,26.27,21.78,81.75,1
95.77,67.95,88.56,75.93,0
3.03,79.61,10.21,99.23,1
74.13,55.54,38.1,73.29,0
93.55,13.83,63.42,97.08,1
32.02,89.14,66.69,89.02,0
91.23,63.76,25.21,52.77,1
96.16,97.88,44.73,84.34,0
17.19,33.22,28.96,13.53,1
35.92,57.88,51.26,37.64,0
14.73,70.73,16.79,92.32,1
94.91,24.18,30.89,53.56,0
91.87,17.92,61.24,98.89,1
91.41,53.87,73.22,97.84,0
79.35,9.24,22.07,16.87,1
58.39,60.9,51.95,99.55,0
72.34,41.44,2.94,81.71,1
28.35,32.8,98.22,8.92,0
75.25,49.52,26.61,17.06,1
94.1,82.8,63.17,43.81,0
98.46,66.34,29.77,65.44,1
77.44,89.13,34.3,8.36,0
49.7,53.16,1.73,69.52,1
32.2,74.29,66.51,75.74,0
39.67,18.52,81.4,86.83,1
17.93,36.47,94.25,41.65,0
35.62,72.15,14.43,50.54,1
87.28,69.74,48.46,11.38,0
16.35,42.34,24.1,4.96,1
64.64,83.86,44.66,80.33,0
97.61,33.92,27.25,38.53,1
50.46,80.28,87.8,61.36,0
3.48,45.11,22.3,98.77,1
32.15,22.43,91.09,11.1,0
20.15,87.14,14.53,24.21,1
62.95,25.42,75.52,16.02,0
56.36,44.57,32.21,92.9,1
45.99,1.21,30.38,42.59,0
17.12,90.02,10.11,91.21,1
77.9,99.5,85.02,18.6,0
99.21,46.31,3.96,82.83,1
72.2,37.03,64.34,48.23,0
98.62,13.29,6.21,15.04,1
44.32,46.44,97.72,50.26,0
13.29,40.02,28.18,29.1,1
49.02,58.17,97.49,40.38,0
54.89,99.21,24.89,66.56,1
47.91,72.76,38.15,68.77,0
50.41,28.77,14.17,41.09,1
92.77,9.44,59.66,17.9,0
50.48,13.65,1.05,53.63,1
63.78,23.08,89,18.75,0
65.83,9.39,30.73,75.89,1
54.78,15.04,32.76,5.24,0
50.81,7.62,57.03,71.54,1
0.94,96.94,69.08,93.24,0
49.88,98.23,10.25,47.34,1
56.68,47.24,55.57,47.29,0
77.59,21.86,24.01,92.47,1
47.63,51.43,66.9,13.93,0
95.26,48.12,95.99,89.22,1
91.28,90.72,59.65,69.6,0
85.07,5,37.38,82.42,1
69.53,72.54,97.06,57.59,0
57.06,20.59,10.45,87.93,1
4.81,73.75,59.89,95.18,0
60.16,5.83,20.85,50.29,1
74.27,64.21,48.95,59.24,0
45.62,22.78,87.17,93.57,1
61.35,49.17,42.67,45.83,0
18.48,49.05,8.71,78.12,1
37.42,76.79,87.58,90.56,0
36.98,28.5,72.85,71.41,1
84.63,66.72,82.14,82.28,0
62.24,1.24,22.97,25.69,1
47.08,91.44,68.08,87.34,0
88.37,79.47,7.42,73.39,1
84.07,30.62,30.53,61.44,0
36.94,69.38,25.86,20.42,1
77.4,84.66,62.84,40.07,0
65.76,36.13,15.04,54.34,1
50.12,86.98,71.43,48.63,0
86.15,27.75,19.53,13.28,1
98.17,76,69.24,55.38,0
97.12,42.03,8.19,63.52,1
70.62,81.22,91.96,18.76,0
41.92,63.85,17.97,7.61,1
72.06,89.42,68.65,19.24,0
85.04,9.61,61.62,71.43,1
13.88,66.97,61.41,38.41,0
85.15,21.07,17.4,56.7,1
53.39,50.66,41.53,17.64,0
14.32,60.76,18.39,46.95,1
99.9,61.96,48.52,0.81,0
27.71,90.31,13.71,16.12,1
14.18,89.3,52.58,4.53,0
10.68,23.55,30.02,70.83,1
49.21,30.65,87.5,20.78,0
73.21,4.29,24.14,39.36,1
9.55,94.19,81.12,6.35,0
5.03,4.18,10.59,23.06,1
41.51,27.67,77.03,48.39,0
79.8,83.99,29.62,61.32,1
6.32,40.38,95.5,84,0
23.63,0.91,22.56,74.01,1
36.86,87.25,56.11,59.86,0
94.05,20.61,18.96,80.9,1
0.58,12.44,58.12,89.24,0
4.64,37.85,4.35,40.27,1
86.02,36.31,78.03,45.86,0
7.83,14.28,24.95,67.97,1
70.91,49.07,86.88,53.81,0
55.5,68.91,28.58,57.86,1
29.65,35.01,65.74,54.77,0
35.79,34.44,57.63,96.71,1
3.46,90.57,61.68,28.69,0
56.54,76.51,9.04,64.45,1
34.87,60.46,88,74.45,0
54.27,13.6,7.62,0.82,1
31.05,2.46,74.29,3.24,0
86.16,14.65,24.24,27,1
94.62,18.01,39.19,25.23,0
6.5,72.63,8.29,10.31,1
92.82,56.36,57.67,4.42,0
6.93,32.78,10.71,58.82,1
47.53,42.91,66.07,31.35,0
61.2,3.32,26.99,60.35,1
87.8,85.94,79.85,62.93,0
32.78,30.13,53.77,83.66,1
65.66,58.65,75,19.9,0
51.29,65.41,7.68,6.43,1
74.69,97.65,74.99,63.66,0
18.46,52.31,14.77,43.67,1
26.46,58.81,72.69,31.96,0
28.63,86.61,18.98,58.68,1
44.42,96.76,65.5,77.5,0
72.1,23.26,11.76,17.14,1
73.77,65.33,41.98,32.06,0
59.28,17.27,57.09,74.05,1
33.41,7.62,33.96,52.75,0
52.69,91.98,18.73,3.84,1
69.83,51.53,82.12,1.72,0
41.94,33.66,17.58,29.79,1
21.41,11.24,33.71,83.14,0
36.62,68.33,5.1,64.7,1
25.52,73.64,40.68,19.08,0
36.36,3.82,19.21,58.61,1
52.17,39.04,88.83,26.49,0
96.1,14.81,18.67,51.68,1
73.16,81.57,85.87,70.72,0
65.01,36.82,17.02,81.8,1
69.02,95.42,81.64,4.56,0
26.24,63.5,23.86,27.66,1
37.44,28.21,88.49,38.73,0
70.29,84.41,25.68,98.39,1
56.71,66.68,49.04,79.69,0
88.1,42.39,20.92,13.14,1
31.32,45.85,96.62,20.04,0
78.44,71.86,10.51,72.97,1
9.44,15.62,41.62,21.63,0
95.03,72.77,19.41,84.34,1
18.97,22.41,97.43,31.39,0
15.78,94.53,23.36,81.46,1
67.2,58.08,54.14,31.03,0
47.41,45.36,23.85,9.36,1
90.29,39.05,32.1,52.64,0
97.88,10.13,67.63,84.44,1
45.09,69.71,55.82,48.94,0
19.19,15.23,6.86,12.6,1
36.91,65.21,91.78,68.96,0
16.22,78.18,2.26,38.24,1
87.71,22.75,58.87,31.42,0
83.72,35.44,16.66,78.86,1
52.49,2.16,91.51,57.37,0
56.94,6.12,79.14,78.94,1
86.02,69.77,32.67,9.04,0
24.92,9.36,0.44,82.57,1
51.07,70.09,73.64,81.61,0
50.83,51.09,6.05,1.21,1
23.82,6.99,56.92,50.99,0
33.15,71.48,22.29,26.65,1
5.09,21.71,51.77,82.63,0
82.45,83.74,10.96,41.8,1
70.8,42.41,73.22,46.27,0
41.23,34.83,52.4,89.22,1
35.18,90.31,56.05,19.38,0
6.74,57.23,26.65,89.15,1
15.69,12.65,38.99,22.32,0
92.69,78.9,19.54,64.84,1
10.53,94.47,83.78,22.44,0
67.9,26.73,18.56,84.95,1
80.86,99,54.61,49,0
46.5,23.16,8.42,75.77,1
94.69,38.84,74.79,11.82,0
41.14,87.12,8.47,63.73,1
52.03,23.4,80.98,14.56,0
27.41,80.66,11.25,17.99,1
22.69,13.92,30.68,62.66,0
22.77,21.89,17.01,51.53,1
54.33,59.76,42.79,56.34,0
80.41,17.3,29.12,10.83,1
17.41,77.04,35.08,51.86,0
6.62,94.69,26.55,85.87,1
0.29,89.25,61.79,77.16,0
69.74,23.8,25.67,39.14,1
35.55,44.11,35.81,4.04,0
4,68.51,27.4,36.02,1
79.46,14.39,37.14,39.83,0
12.53,74.29,26.28,62.8,1
59.24,16.94,63.19,38.53,0
0.17,19.42,29.4,64.03,1
14.47,82.45,43.05,42.18,0
15.45,8.69,24.82,80.09,1
62.55,80.57,90.56,20.03,0
73.88,30.24,15.46,54.19,1
17.95,12.15,88.05,9.01,0
94.28,8.58,9.74,47.8,1
38.5,56.74,83.86,76.03,0
